timesteps,reward_mean,loss_mean,loss,n_updates
500761,231.0,0,0.013,123940.0
500761,231.0,0,0.013,123940.0
500761,231.0,0,0.013,123940.0
500761,231.0,0,0.013,123940.0
500761,231.0,0,0.013,123940.0
500761,231.0,0,0.013,123940.0
500761,231.0,0,0.013,123940.0
500761,231.0,0,0.013,123940.0
500761,231.0,0,0.013,123940.0
500761,231.0,0,0.013,123940.0
500761,231.0,0,0.013,123940.0
500761,231.0,0,0.013,123940.0
500761,231.0,0,0.013,123940.0
500761,231.0,0,0.013,123940.0
500921,231.0,0,,
501095,223.0,0,,
501255,231.0,0,,
501677,618.0,0,0.651,124169.0
501677,618.0,0,0.651,124169.0
501677,618.0,0,0.651,124169.0
501677,618.0,0,0.651,124169.0
501677,618.0,0,0.651,124169.0
501677,618.0,0,0.651,124169.0
501677,618.0,0,0.651,124169.0
501677,618.0,0,0.651,124169.0
501677,618.0,0,0.651,124169.0
501677,618.0,0,0.651,124169.0
501677,618.0,0,0.651,124169.0
501677,618.0,0,0.651,124169.0
501677,618.0,0,0.651,124169.0
501677,618.0,0,0.651,124169.0
501677,618.0,0,0.651,124169.0
502544,1027.0,0,,
503446,622.0,0,,
503606,231.0,0,,
503766,231.0,0,0.0542,124691.0
503766,231.0,0,0.0542,124691.0
503766,231.0,0,0.0542,124691.0
503766,231.0,0,0.0542,124691.0
503766,231.0,0,0.0542,124691.0
503766,231.0,0,0.0542,124691.0
503766,231.0,0,0.0542,124691.0
503766,231.0,0,0.0542,124691.0
503766,231.0,0,0.0542,124691.0
503766,231.0,0,0.0542,124691.0
503766,231.0,0,0.0542,124691.0
503766,231.0,0,0.0542,124691.0
503766,231.0,0,0.0542,124691.0
503766,231.0,0,0.0542,124691.0
503766,231.0,0,0.0542,124691.0
503926,231.0,0,,
504086,231.0,0,,
504496,627.0,0,,
504948,605.0,0,0.0537,124986.0
504948,605.0,0,0.0537,124986.0
504948,605.0,0,0.0537,124986.0
504948,605.0,0,0.0537,124986.0
504948,605.0,0,0.0537,124986.0
504948,605.0,0,0.0537,124986.0
504948,605.0,0,0.0537,124986.0
504948,605.0,0,0.0537,124986.0
504948,605.0,0,0.0537,124986.0
504948,605.0,0,0.0537,124986.0
504948,605.0,0,0.0537,124986.0
504948,605.0,0,0.0537,124986.0
504948,605.0,0,0.0537,124986.0
504948,605.0,0,0.0537,124986.0
504948,605.0,0,0.0537,124986.0
505364,627.0,0,,
505524,231.0,0,,
506648,787.0,0,,
507272,636.0,0,0.00747,125567.0
507272,636.0,0,0.00747,125567.0
507272,636.0,0,0.00747,125567.0
507272,636.0,0,0.00747,125567.0
507272,636.0,0,0.00747,125567.0
507272,636.0,0,0.00747,125567.0
507272,636.0,0,0.00747,125567.0
507272,636.0,0,0.00747,125567.0
507272,636.0,0,0.00747,125567.0
507272,636.0,0,0.00747,125567.0
507272,636.0,0,0.00747,125567.0
507272,636.0,0,0.00747,125567.0
507272,636.0,0,0.00747,125567.0
507272,636.0,0,0.00747,125567.0
507272,636.0,0,0.00747,125567.0
507432,231.0,0,,
515451,267.0,0,,
515867,610.0,0,,
516493,636.0,0,0.111,127873.0
516493,636.0,0,0.111,127873.0
516493,636.0,0,0.111,127873.0
516493,636.0,0,0.111,127873.0
516493,636.0,0,0.111,127873.0
516493,636.0,0,0.111,127873.0
516493,636.0,0,0.111,127873.0
516493,636.0,0,0.111,127873.0
516493,636.0,0,0.111,127873.0
516493,636.0,0,0.111,127873.0
516493,636.0,0,0.111,127873.0
516493,636.0,0,0.111,127873.0
516493,636.0,0,0.111,127873.0
516493,636.0,0,0.111,127873.0
516493,636.0,0,0.111,127873.0
517497,561.0,0,,
518527,1031.0,0,,
525547,721.0,0,,
525707,231.0,0,0.00783,130176.0
525707,231.0,0,0.00783,130176.0
525707,231.0,0,0.00783,130176.0
525707,231.0,0,0.00783,130176.0
525707,231.0,0,0.00783,130176.0
525707,231.0,0,0.00783,130176.0
525707,231.0,0,0.00783,130176.0
525707,231.0,0,0.00783,130176.0
525707,231.0,0,0.00783,130176.0
525707,231.0,0,0.00783,130176.0
525707,231.0,0,0.00783,130176.0
525707,231.0,0,0.00783,130176.0
525707,231.0,0,0.00783,130176.0
525707,231.0,0,0.00783,130176.0
525707,231.0,0,0.00783,130176.0
527217,531.0,0,,
527377,231.0,0,,
527537,231.0,0,,
527697,231.0,0,0.0282,130674.0
527697,231.0,0,0.0282,130674.0
527697,231.0,0,0.0282,130674.0
527697,231.0,0,0.0282,130674.0
527697,231.0,0,0.0282,130674.0
527697,231.0,0,0.0282,130674.0
527697,231.0,0,0.0282,130674.0
527697,231.0,0,0.0282,130674.0
527697,231.0,0,0.0282,130674.0
527697,231.0,0,0.0282,130674.0
527697,231.0,0,0.0282,130674.0
527697,231.0,0,0.0282,130674.0
527697,231.0,0,0.0282,130674.0
527697,231.0,0,0.0282,130674.0
527697,231.0,0,0.0282,130674.0
530219,955.0,0,,
534381,1148.0,0,,
534541,231.0,0,,
534701,231.0,0,0.672,132425.0
534701,231.0,0,0.672,132425.0
534701,231.0,0,0.672,132425.0
534701,231.0,0,0.672,132425.0
534701,231.0,0,0.672,132425.0
534701,231.0,0,0.672,132425.0
534701,231.0,0,0.672,132425.0
534701,231.0,0,0.672,132425.0
534701,231.0,0,0.672,132425.0
534701,231.0,0,0.672,132425.0
534701,231.0,0,0.672,132425.0
534701,231.0,0,0.672,132425.0
534701,231.0,0,0.672,132425.0
534701,231.0,0,0.672,132425.0
534701,231.0,0,0.672,132425.0
542720,139.0,0,,
542880,231.0,0,,
543040,231.0,0,,
543806,756.0,0,0.0273,134701.0
543806,756.0,0,0.0273,134701.0
543806,756.0,0,0.0273,134701.0
543806,756.0,0,0.0273,134701.0
543806,756.0,0,0.0273,134701.0
543806,756.0,0,0.0273,134701.0
543806,756.0,0,0.0273,134701.0
543806,756.0,0,0.0273,134701.0
543806,756.0,0,0.0273,134701.0
543806,756.0,0,0.0273,134701.0
543806,756.0,0,0.0273,134701.0
543806,756.0,0,0.0273,134701.0
543806,756.0,0,0.0273,134701.0
543806,756.0,0,0.0273,134701.0
543806,756.0,0,0.0273,134701.0
543966,231.0,0,,
544126,231.0,0,,
544286,231.0,0,,
544770,589.0,0,0.0261,134942.0
544770,589.0,0,0.0261,134942.0
544770,589.0,0,0.0261,134942.0
544770,589.0,0,0.0261,134942.0
544770,589.0,0,0.0261,134942.0
544770,589.0,0,0.0261,134942.0
544770,589.0,0,0.0261,134942.0
544770,589.0,0,0.0261,134942.0
544770,589.0,0,0.0261,134942.0
544770,589.0,0,0.0261,134942.0
544770,589.0,0,0.0261,134942.0
544770,589.0,0,0.0261,134942.0
544770,589.0,0,0.0261,134942.0
544770,589.0,0,0.0261,134942.0
544770,589.0,0,0.0261,134942.0
551341,1018.0,0,,
554045,708.0,0,,
554205,231.0,0,,
554365,231.0,0,0.0347,137341.0
554365,231.0,0,0.0347,137341.0
554365,231.0,0,0.0347,137341.0
554365,231.0,0,0.0347,137341.0
554365,231.0,0,0.0347,137341.0
554365,231.0,0,0.0347,137341.0
554365,231.0,0,0.0347,137341.0
554365,231.0,0,0.0347,137341.0
554365,231.0,0,0.0347,137341.0
554365,231.0,0,0.0347,137341.0
554365,231.0,0,0.0347,137341.0
554365,231.0,0,0.0347,137341.0
554365,231.0,0,0.0347,137341.0
554365,231.0,0,0.0347,137341.0
554365,231.0,0,0.0347,137341.0
555405,724.0,0,,
556319,622.0,0,,
556479,231.0,0,,
560139,635.0,0,0.00991,138784.0
560139,635.0,0,0.00991,138784.0
560139,635.0,0,0.00991,138784.0
560139,635.0,0,0.00991,138784.0
560139,635.0,0,0.00991,138784.0
560139,635.0,0,0.00991,138784.0
560139,635.0,0,0.00991,138784.0
560139,635.0,0,0.00991,138784.0
560139,635.0,0,0.00991,138784.0
560139,635.0,0,0.00991,138784.0
560139,635.0,0,0.00991,138784.0
560139,635.0,0,0.00991,138784.0
560139,635.0,0,0.00991,138784.0
560139,635.0,0,0.00991,138784.0
560139,635.0,0,0.00991,138784.0
560585,605.0,0,,
561809,552.0,0,,
564325,956.0,0,,
564485,231.0,0,0.0466,139871.0
564485,231.0,0,0.0466,139871.0
564485,231.0,0,0.0466,139871.0
564485,231.0,0,0.0466,139871.0
564485,231.0,0,0.0466,139871.0
564485,231.0,0,0.0466,139871.0
564485,231.0,0,0.0466,139871.0
564485,231.0,0,0.0466,139871.0
564485,231.0,0,0.0466,139871.0
564485,231.0,0,0.0466,139871.0
564485,231.0,0,0.0466,139871.0
564485,231.0,0,0.0466,139871.0
564485,231.0,0,0.0466,139871.0
564485,231.0,0,0.0466,139871.0
564485,231.0,0,0.0466,139871.0
564645,231.0,0,,
565471,802.0,0,,
565631,231.0,0,,
565791,231.0,0,0.00826,140197.0
565791,231.0,0,0.00826,140197.0
565791,231.0,0,0.00826,140197.0
565791,231.0,0,0.00826,140197.0
565791,231.0,0,0.00826,140197.0
565791,231.0,0,0.00826,140197.0
565791,231.0,0,0.00826,140197.0
565791,231.0,0,0.00826,140197.0
565791,231.0,0,0.00826,140197.0
565791,231.0,0,0.00826,140197.0
565791,231.0,0,0.00826,140197.0
565791,231.0,0,0.00826,140197.0
565791,231.0,0,0.00826,140197.0
565791,231.0,0,0.00826,140197.0
565791,231.0,0,0.00826,140197.0
566503,573.0,0,,
574522,267.0,0,,
576702,969.0,0,,
578220,550.0,0,0.0331,143304.0
578220,550.0,0,0.0331,143304.0
578220,550.0,0,0.0331,143304.0
578220,550.0,0,0.0331,143304.0
578220,550.0,0,0.0331,143304.0
578220,550.0,0,0.0331,143304.0
578220,550.0,0,0.0331,143304.0
578220,550.0,0,0.0331,143304.0
578220,550.0,0,0.0331,143304.0
578220,550.0,0,0.0331,143304.0
578220,550.0,0,0.0331,143304.0
578220,550.0,0,0.0331,143304.0
578220,550.0,0,0.0331,143304.0
578220,550.0,0,0.0331,143304.0
578220,550.0,0,0.0331,143304.0
579024,720.0,0,,
579184,231.0,0,,
580647,1000.0,0,,
581197,582.0,0,0.0321,144049.0
581197,582.0,0,0.0321,144049.0
581197,582.0,0,0.0321,144049.0
581197,582.0,0,0.0321,144049.0
581197,582.0,0,0.0321,144049.0
581197,582.0,0,0.0321,144049.0
581197,582.0,0,0.0321,144049.0
581197,582.0,0,0.0321,144049.0
581197,582.0,0,0.0321,144049.0
581197,582.0,0,0.0321,144049.0
581197,582.0,0,0.0321,144049.0
581197,582.0,0,0.0321,144049.0
581197,582.0,0,0.0321,144049.0
581197,582.0,0,0.0321,144049.0
581197,582.0,0,0.0321,144049.0
581357,231.0,0,,
582591,1021.0,0,,
584259,569.0,0,,
584887,636.0,0,0.0526,144971.0
584887,636.0,0,0.0526,144971.0
584887,636.0,0,0.0526,144971.0
584887,636.0,0,0.0526,144971.0
584887,636.0,0,0.0526,144971.0
584887,636.0,0,0.0526,144971.0
584887,636.0,0,0.0526,144971.0
584887,636.0,0,0.0526,144971.0
584887,636.0,0,0.0526,144971.0
584887,636.0,0,0.0526,144971.0
584887,636.0,0,0.0526,144971.0
584887,636.0,0,0.0526,144971.0
584887,636.0,0,0.0526,144971.0
584887,636.0,0,0.0526,144971.0
584887,636.0,0,0.0526,144971.0
585047,231.0,0,,
587957,937.0,0,,
591154,911.0,0,,
591562,627.0,0,0.0985,146640.0
591562,627.0,0,0.0985,146640.0
591562,627.0,0,0.0985,146640.0
591562,627.0,0,0.0985,146640.0
591562,627.0,0,0.0985,146640.0
591562,627.0,0,0.0985,146640.0
591562,627.0,0,0.0985,146640.0
591562,627.0,0,0.0985,146640.0
591562,627.0,0,0.0985,146640.0
591562,627.0,0,0.0985,146640.0
591562,627.0,0,0.0985,146640.0
591562,627.0,0,0.0985,146640.0
591562,627.0,0,0.0985,146640.0
591562,627.0,0,0.0985,146640.0
591562,627.0,0,0.0985,146640.0
591722,231.0,0,,
599741,443.0,0,,
599901,231.0,0,,
602677,1215.0,0,0.00864,149419.0
602677,1215.0,0,0.00864,149419.0
602677,1215.0,0,0.00864,149419.0
602677,1215.0,0,0.00864,149419.0
602677,1215.0,0,0.00864,149419.0
602677,1215.0,0,0.00864,149419.0
602677,1215.0,0,0.00864,149419.0
602677,1215.0,0,0.00864,149419.0
602677,1215.0,0,0.00864,149419.0
602677,1215.0,0,0.00864,149419.0
602677,1215.0,0,0.00864,149419.0
602677,1215.0,0,0.00864,149419.0
602677,1215.0,0,0.00864,149419.0
602677,1215.0,0,0.00864,149419.0
602677,1215.0,0,0.00864,149419.0
602837,231.0,0,,
602997,231.0,0,,
603157,231.0,0,,
603317,231.0,0,0.0317,149579.0
603317,231.0,0,0.0317,149579.0
603317,231.0,0,0.0317,149579.0
603317,231.0,0,0.0317,149579.0
603317,231.0,0,0.0317,149579.0
603317,231.0,0,0.0317,149579.0
603317,231.0,0,0.0317,149579.0
603317,231.0,0,0.0317,149579.0
603317,231.0,0,0.0317,149579.0
603317,231.0,0,0.0317,149579.0
603317,231.0,0,0.0317,149579.0
603317,231.0,0,0.0317,149579.0
603317,231.0,0,0.0317,149579.0
603317,231.0,0,0.0317,149579.0
603317,231.0,0,0.0317,149579.0
610018,736.0,0,,
610592,587.0,0,,
611242,635.0,0,,
612448,728.0,0,0.0123,151861.0
612448,728.0,0,0.0123,151861.0
612448,728.0,0,0.0123,151861.0
612448,728.0,0,0.0123,151861.0
612448,728.0,0,0.0123,151861.0
612448,728.0,0,0.0123,151861.0
612448,728.0,0,0.0123,151861.0
612448,728.0,0,0.0123,151861.0
612448,728.0,0,0.0123,151861.0
612448,728.0,0,0.0123,151861.0
612448,728.0,0,0.0123,151861.0
612448,728.0,0,0.0123,151861.0
612448,728.0,0,0.0123,151861.0
612448,728.0,0,0.0123,151861.0
612448,728.0,0,0.0123,151861.0
616985,856.0,0,,
617627,635.0,0,,
618385,755.0,0,,
619027,635.0,0,0.0322,153506.0
619027,635.0,0,0.0322,153506.0
619027,635.0,0,0.0322,153506.0
619027,635.0,0,0.0322,153506.0
619027,635.0,0,0.0322,153506.0
619027,635.0,0,0.0322,153506.0
619027,635.0,0,0.0322,153506.0
619027,635.0,0,0.0322,153506.0
619027,635.0,0,0.0322,153506.0
619027,635.0,0,0.0322,153506.0
619027,635.0,0,0.0322,153506.0
619027,635.0,0,0.0322,153506.0
619027,635.0,0,0.0322,153506.0
619027,635.0,0,0.0322,153506.0
619027,635.0,0,0.0322,153506.0
620709,583.0,0,,
620869,231.0,0,,
622578,986.0,0,,
624178,677.0,0,0.0282,154794.0
624178,677.0,0,0.0282,154794.0
624178,677.0,0,0.0282,154794.0
624178,677.0,0,0.0282,154794.0
624178,677.0,0,0.0282,154794.0
624178,677.0,0,0.0282,154794.0
624178,677.0,0,0.0282,154794.0
624178,677.0,0,0.0282,154794.0
624178,677.0,0,0.0282,154794.0
624178,677.0,0,0.0282,154794.0
624178,677.0,0,0.0282,154794.0
624178,677.0,0,0.0282,154794.0
624178,677.0,0,0.0282,154794.0
624178,677.0,0,0.0282,154794.0
624178,677.0,0,0.0282,154794.0
629091,824.0,0,,
629251,231.0,0,,
630915,567.0,0,,
633167,1255.0,0,0.046,157041.0
633167,1255.0,0,0.046,157041.0
633167,1255.0,0,0.046,157041.0
633167,1255.0,0,0.046,157041.0
633167,1255.0,0,0.046,157041.0
633167,1255.0,0,0.046,157041.0
633167,1255.0,0,0.046,157041.0
633167,1255.0,0,0.046,157041.0
633167,1255.0,0,0.046,157041.0
633167,1255.0,0,0.046,157041.0
633167,1255.0,0,0.046,157041.0
633167,1255.0,0,0.046,157041.0
633167,1255.0,0,0.046,157041.0
633167,1255.0,0,0.046,157041.0
633167,1255.0,0,0.046,157041.0
636101,935.0,0,,
639982,875.0,0,,
640978,731.0,0,,
641370,626.0,0,0.0223,159092.0
641370,626.0,0,0.0223,159092.0
641370,626.0,0,0.0223,159092.0
641370,626.0,0,0.0223,159092.0
641370,626.0,0,0.0223,159092.0
641370,626.0,0,0.0223,159092.0
641370,626.0,0,0.0223,159092.0
641370,626.0,0,0.0223,159092.0
641370,626.0,0,0.0223,159092.0
641370,626.0,0,0.0223,159092.0
641370,626.0,0,0.0223,159092.0
641370,626.0,0,0.0223,159092.0
641370,626.0,0,0.0223,159092.0
641370,626.0,0,0.0223,159092.0
641370,626.0,0,0.0223,159092.0
641544,224.0,0,,
641716,226.0,0,,
641876,231.0,0,,
644096,535.0,0,0.0368,159773.0
644096,535.0,0,0.0368,159773.0
644096,535.0,0,0.0368,159773.0
644096,535.0,0,0.0368,159773.0
644096,535.0,0,0.0368,159773.0
644096,535.0,0,0.0368,159773.0
644096,535.0,0,0.0368,159773.0
644096,535.0,0,0.0368,159773.0
644096,535.0,0,0.0368,159773.0
644096,535.0,0,0.0368,159773.0
644096,535.0,0,0.0368,159773.0
644096,535.0,0,0.0368,159773.0
644096,535.0,0,0.0368,159773.0
644096,535.0,0,0.0368,159773.0
644096,535.0,0,0.0368,159773.0
645238,610.0,0,,
648764,1280.0,0,,
651632,927.0,0,,
652282,635.0,0,0.0344,161820.0
652282,635.0,0,0.0344,161820.0
652282,635.0,0,0.0344,161820.0
652282,635.0,0,0.0344,161820.0
652282,635.0,0,0.0344,161820.0
652282,635.0,0,0.0344,161820.0
652282,635.0,0,0.0344,161820.0
652282,635.0,0,0.0344,161820.0
652282,635.0,0,0.0344,161820.0
652282,635.0,0,0.0344,161820.0
652282,635.0,0,0.0344,161820.0
652282,635.0,0,0.0344,161820.0
652282,635.0,0,0.0344,161820.0
652282,635.0,0,0.0344,161820.0
652282,635.0,0,0.0344,161820.0
652728,605.0,0,,
655196,720.0,0,,
655356,231.0,0,,
657494,561.0,0,0.00841,163123.0
657494,561.0,0,0.00841,163123.0
657494,561.0,0,0.00841,163123.0
657494,561.0,0,0.00841,163123.0
657494,561.0,0,0.00841,163123.0
657494,561.0,0,0.00841,163123.0
657494,561.0,0,0.00841,163123.0
657494,561.0,0,0.00841,163123.0
657494,561.0,0,0.00841,163123.0
657494,561.0,0,0.00841,163123.0
657494,561.0,0,0.00841,163123.0
657494,561.0,0,0.00841,163123.0
657494,561.0,0,0.00841,163123.0
657494,561.0,0,0.00841,163123.0
657494,561.0,0,0.00841,163123.0
658738,781.0,0,,
659450,632.0,0,,
660690,1016.0,0,,
661906,706.0,0,0.0267,164226.0
661906,706.0,0,0.0267,164226.0
661906,706.0,0,0.0267,164226.0
661906,706.0,0,0.0267,164226.0
661906,706.0,0,0.0267,164226.0
661906,706.0,0,0.0267,164226.0
661906,706.0,0,0.0267,164226.0
661906,706.0,0,0.0267,164226.0
661906,706.0,0,0.0267,164226.0
661906,706.0,0,0.0267,164226.0
661906,706.0,0,0.0267,164226.0
661906,706.0,0,0.0267,164226.0
661906,706.0,0,0.0267,164226.0
661906,706.0,0,0.0267,164226.0
661906,706.0,0,0.0267,164226.0
662530,636.0,0,,
662690,231.0,0,,
662850,231.0,0,,
669132,458.0,0,0.0411,166032.0
669132,458.0,0,0.0411,166032.0
669132,458.0,0,0.0411,166032.0
669132,458.0,0,0.0411,166032.0
669132,458.0,0,0.0411,166032.0
669132,458.0,0,0.0411,166032.0
669132,458.0,0,0.0411,166032.0
669132,458.0,0,0.0411,166032.0
669132,458.0,0,0.0411,166032.0
669132,458.0,0,0.0411,166032.0
669132,458.0,0,0.0411,166032.0
669132,458.0,0,0.0411,166032.0
669132,458.0,0,0.0411,166032.0
669132,458.0,0,0.0411,166032.0
669132,458.0,0,0.0411,166032.0
669292,231.0,0,,
669452,231.0,0,,
671448,986.0,0,,
672052,583.0,0,0.0587,166762.0
672052,583.0,0,0.0587,166762.0
672052,583.0,0,0.0587,166762.0
672052,583.0,0,0.0587,166762.0
672052,583.0,0,0.0587,166762.0
672052,583.0,0,0.0587,166762.0
672052,583.0,0,0.0587,166762.0
672052,583.0,0,0.0587,166762.0
672052,583.0,0,0.0587,166762.0
672052,583.0,0,0.0587,166762.0
672052,583.0,0,0.0587,166762.0
672052,583.0,0,0.0587,166762.0
672052,583.0,0,0.0587,166762.0
672052,583.0,0,0.0587,166762.0
672052,583.0,0,0.0587,166762.0
672212,231.0,0,,
672856,635.0,0,,
673016,231.0,0,,
673702,633.0,0,0.00439,167175.0
673702,633.0,0,0.00439,167175.0
673702,633.0,0,0.00439,167175.0
673702,633.0,0,0.00439,167175.0
673702,633.0,0,0.00439,167175.0
673702,633.0,0,0.00439,167175.0
673702,633.0,0,0.00439,167175.0
673702,633.0,0,0.00439,167175.0
673702,633.0,0,0.00439,167175.0
673702,633.0,0,0.00439,167175.0
673702,633.0,0,0.00439,167175.0
673702,633.0,0,0.00439,167175.0
673702,633.0,0,0.00439,167175.0
673702,633.0,0,0.00439,167175.0
673702,633.0,0,0.00439,167175.0
675359,1001.0,0,,
675519,231.0,0,,
679056,900.0,0,,
679648,584.0,0,0.0346,168661.0
679648,584.0,0,0.0346,168661.0
679648,584.0,0,0.0346,168661.0
679648,584.0,0,0.0346,168661.0
679648,584.0,0,0.0346,168661.0
679648,584.0,0,0.0346,168661.0
679648,584.0,0,0.0346,168661.0
679648,584.0,0,0.0346,168661.0
679648,584.0,0,0.0346,168661.0
679648,584.0,0,0.0346,168661.0
679648,584.0,0,0.0346,168661.0
679648,584.0,0,0.0346,168661.0
679648,584.0,0,0.0346,168661.0
679648,584.0,0,0.0346,168661.0
679648,584.0,0,0.0346,168661.0
680732,789.0,0,,
681180,589.0,0,,
681340,231.0,0,,
681500,231.0,0,0.0115,169124.0
681500,231.0,0,0.0115,169124.0
681500,231.0,0,0.0115,169124.0
681500,231.0,0,0.0115,169124.0
681500,231.0,0,0.0115,169124.0
681500,231.0,0,0.0115,169124.0
681500,231.0,0,0.0115,169124.0
681500,231.0,0,0.0115,169124.0
681500,231.0,0,0.0115,169124.0
681500,231.0,0,0.0115,169124.0
681500,231.0,0,0.0115,169124.0
681500,231.0,0,0.0115,169124.0
681500,231.0,0,0.0115,169124.0
681500,231.0,0,0.0115,169124.0
681500,231.0,0,0.0115,169124.0
681660,231.0,0,,
682862,607.0,0,,
683022,231.0,0,,
683670,635.0,0,0.0301,169667.0
683670,635.0,0,0.0301,169667.0
683670,635.0,0,0.0301,169667.0
683670,635.0,0,0.0301,169667.0
683670,635.0,0,0.0301,169667.0
683670,635.0,0,0.0301,169667.0
683670,635.0,0,0.0301,169667.0
683670,635.0,0,0.0301,169667.0
683670,635.0,0,0.0301,169667.0
683670,635.0,0,0.0301,169667.0
683670,635.0,0,0.0301,169667.0
683670,635.0,0,0.0301,169667.0
683670,635.0,0,0.0301,169667.0
683670,635.0,0,0.0301,169667.0
683670,635.0,0,0.0301,169667.0
684300,617.0,0,,
688618,1152.0,0,,
694037,1097.0,0,,
694705,634.0,0,0.00682,172426.0
694705,634.0,0,0.00682,172426.0
694705,634.0,0,0.00682,172426.0
694705,634.0,0,0.00682,172426.0
694705,634.0,0,0.00682,172426.0
694705,634.0,0,0.00682,172426.0
694705,634.0,0,0.00682,172426.0
694705,634.0,0,0.00682,172426.0
694705,634.0,0,0.00682,172426.0
694705,634.0,0,0.00682,172426.0
694705,634.0,0,0.00682,172426.0
694705,634.0,0,0.00682,172426.0
694705,634.0,0,0.00682,172426.0
694705,634.0,0,0.00682,172426.0
694705,634.0,0,0.00682,172426.0
700809,345.0,0,,
702855,970.0,0,,
703015,231.0,0,,
703175,231.0,0,0.0173,174543.0
703175,231.0,0,0.0173,174543.0
703175,231.0,0,0.0173,174543.0
703175,231.0,0,0.0173,174543.0
703175,231.0,0,0.0173,174543.0
703175,231.0,0,0.0173,174543.0
703175,231.0,0,0.0173,174543.0
703175,231.0,0,0.0173,174543.0
703175,231.0,0,0.0173,174543.0
703175,231.0,0,0.0173,174543.0
703175,231.0,0,0.0173,174543.0
703175,231.0,0,0.0173,174543.0
703175,231.0,0,0.0173,174543.0
703175,231.0,0,0.0173,174543.0
703175,231.0,0,0.0173,174543.0
705039,669.0,0,,
706541,768.0,0,,
713530,725.0,0,,
713690,231.0,0,0.0328,177172.0
713690,231.0,0,0.0328,177172.0
713690,231.0,0,0.0328,177172.0
713690,231.0,0,0.0328,177172.0
713690,231.0,0,0.0328,177172.0
713690,231.0,0,0.0328,177172.0
713690,231.0,0,0.0328,177172.0
713690,231.0,0,0.0328,177172.0
713690,231.0,0,0.0328,177172.0
713690,231.0,0,0.0328,177172.0
713690,231.0,0,0.0328,177172.0
713690,231.0,0,0.0328,177172.0
713690,231.0,0,0.0328,177172.0
713690,231.0,0,0.0328,177172.0
713690,231.0,0,0.0328,177172.0
717808,1153.0,0,,
723632,791.0,0,,
724094,580.0,0,,
725766,668.0,0,0.0386,180191.0
725766,668.0,0,0.0386,180191.0
725766,668.0,0,0.0386,180191.0
725766,668.0,0,0.0386,180191.0
725766,668.0,0,0.0386,180191.0
725766,668.0,0,0.0386,180191.0
725766,668.0,0,0.0386,180191.0
725766,668.0,0,0.0386,180191.0
725766,668.0,0,0.0386,180191.0
725766,668.0,0,0.0386,180191.0
725766,668.0,0,0.0386,180191.0
725766,668.0,0,0.0386,180191.0
725766,668.0,0,0.0386,180191.0
725766,668.0,0,0.0386,180191.0
725766,668.0,0,0.0386,180191.0
728254,678.0,0,,
729634,689.0,0,,
729794,231.0,0,,
731176,1282.0,0,0.0141,181543.0
731176,1282.0,0,0.0141,181543.0
731176,1282.0,0,0.0141,181543.0
731176,1282.0,0,0.0141,181543.0
731176,1282.0,0,0.0141,181543.0
731176,1282.0,0,0.0141,181543.0
731176,1282.0,0,0.0141,181543.0
731176,1282.0,0,0.0141,181543.0
731176,1282.0,0,0.0141,181543.0
731176,1282.0,0,0.0141,181543.0
731176,1282.0,0,0.0141,181543.0
731176,1282.0,0,0.0141,181543.0
731176,1282.0,0,0.0141,181543.0
731176,1282.0,0,0.0141,181543.0
731176,1282.0,0,0.0141,181543.0
733234,741.0,0,,
735189,1262.0,0,,
736071,732.0,0,,
739645,665.0,0,0.0108,183661.0
739645,665.0,0,0.0108,183661.0
739645,665.0,0,0.0108,183661.0
739645,665.0,0,0.0108,183661.0
739645,665.0,0,0.0108,183661.0
739645,665.0,0,0.0108,183661.0
739645,665.0,0,0.0108,183661.0
739645,665.0,0,0.0108,183661.0
739645,665.0,0,0.0108,183661.0
739645,665.0,0,0.0108,183661.0
739645,665.0,0,0.0108,183661.0
739645,665.0,0,0.0108,183661.0
739645,665.0,0,0.0108,183661.0
739645,665.0,0,0.0108,183661.0
739645,665.0,0,0.0108,183661.0
739805,231.0,0,,
741449,761.0,0,,
741621,226.0,0,,
742573,717.0,0,0.00351,184393.0
742573,717.0,0,0.00351,184393.0
742573,717.0,0,0.00351,184393.0
742573,717.0,0,0.00351,184393.0
742573,717.0,0,0.00351,184393.0
742573,717.0,0,0.00351,184393.0
742573,717.0,0,0.00351,184393.0
742573,717.0,0,0.00351,184393.0
742573,717.0,0,0.00351,184393.0
742573,717.0,0,0.00351,184393.0
742573,717.0,0,0.00351,184393.0
742573,717.0,0,0.00351,184393.0
742573,717.0,0,0.00351,184393.0
742573,717.0,0,0.00351,184393.0
742573,717.0,0,0.00351,184393.0
744033,661.0,0,,
752052,267.0,0,,
752564,583.0,0,,
753190,636.0,0,0.0223,187047.0
753190,636.0,0,0.0223,187047.0
753190,636.0,0,0.0223,187047.0
753190,636.0,0,0.0223,187047.0
753190,636.0,0,0.0223,187047.0
753190,636.0,0,0.0223,187047.0
753190,636.0,0,0.0223,187047.0
753190,636.0,0,0.0223,187047.0
753190,636.0,0,0.0223,187047.0
753190,636.0,0,0.0223,187047.0
753190,636.0,0,0.0223,187047.0
753190,636.0,0,0.0223,187047.0
753190,636.0,0,0.0223,187047.0
753190,636.0,0,0.0223,187047.0
753190,636.0,0,0.0223,187047.0
761209,443.0,0,,
762598,1291.0,0,,
762770,226.0,0,,
